"","np","time","value","q025","q25","q50","q75","q975","Y"
"29",0,203,6649.26657676126,5156.31627022322,6601.78131776375,7058.13811816035,7802.86818280544,8757.80485536385,6944
"30",0,210,7229.3096842318,6485.39843644201,7370.86555717956,8272.25091331877,8989.57194835771,9802.45881403275,8212
"31",0,217,17824.3709067013,11715.2517972602,13425.3320589239,14172.9284668814,15954.4519441553,18728.6649917016,15569
"32",0,224,17408.740026476,15421.4353203284,17269.208951162,19953.1653169637,21094.5270308011,24738.055901479,19476
"33",0,231,29516.6561264649,20035.0418330318,23592.2207165295,25937.2656477843,28743.8948652341,35966.7720874951,26912
"34",0,238,40913.8820617663,31790.0484088101,36120.4258493314,42522.3890620845,46846.5506460463,54115.1955343986,40314
"35",0,245,91170.3611343535,61794.1510997688,69249.9196307026,76667.755429709,81778.449384118,94928.4053398377,71085
"36",0,252,96913.3831446413,69187.4458055736,81480.7153698279,96556.4872043336,106372.991610523,120317.442490295,92787
"37",0,259,118044.879051362,73931.4771432979,101457.512372184,105939.724166606,116292.423135894,148200.074074828,103385
"38",0,266,147439.971176231,95640.2254446896,117720.95042385,127226.430585728,137200.714614749,155492.811065184,131061
"39",0,273,125596.461020711,104897.976294407,117287.905375782,128360.944188561,140333.308259589,163424.634665621,132673
"40",0,280,168902.79651229,117556.1492018,142227.863793504,147099.960571246,160456.670894689,176049.565269271,149683
"41",0,287,164649.193309735,123106.387170816,132267.7924916,155527.183138383,167352.804008682,190298.84118791,153502
"42",0,294,100058.363486285,93738.6903750418,102937.450725811,120924.99297236,135419.133057961,160130.355783759,115139
"43",0,301,86542.7213445245,70097.8466157673,84764.1553176537,92328.3272319269,106139.222547393,116204.123718031,88223
"44",0,308,71836.093452165,70448.6030725586,78829.4886570231,90552.8665911199,99795.5497701313,113155.720661221,89785
"45",0,315,103469.053919231,96581.1290644843,112444.967921263,124606.520718642,148460.738890027,175255.115860696,126048
"46",0,322,157402.98890566,161200.409738001,178795.930890817,195698.03985571,210432.181903844,227423.582628317,204659
"47",0,329,200053.734828108,213828.011596299,240260.796225978,258718.929346964,286096.742279627,327687.431485895,246495
"48",0,336,282434.41171597,261304.377074808,317606.021295445,354233.246750581,391787.952473932,436237.335138427,361941
"49",0,343,323522.441679162,267936.122426333,285863.907126784,340238.086406845,370919.376078922,423053.779276871,345065
"50",0,350,277550.989022842,203760.471106497,240371.76650667,274502.02947666,303748.502511471,348554.73648244,274715
"51",0,357,168705.144722433,164196.16155835,189031.835548446,207630.393963128,224655.396823629,277436.489392145,205354
